,Headline,Country
378,Uptick in COVID-19 cases prompts new restrictions in Juneau,Alaska
379,Anchorage Mayor Bronson vetoes nearly all Assembly changes to the 2022 city budget,Alaska
380,Anchorage conservative activist's COVID-19 treatment becomes flashpoint in battle over ivermectin,Alaska
381,Three Alaska Airlines employees die of COVID as leadership moves toward vaccination mandate,Alaska
382,Tracking COVID-19 in Alaska: 385 cases and 10 deaths — one of them recent — reported since Friday,Alaska
383,Unscathed: These Alaska villages are reaching herd immunity — without a single case of COVID-19,Alaska
384,"'In survival mode': Faced with labor shortages and high COVID-19 cases, many Anchorage businesses still fear for their survival",Alaska
385,Here are the first 2 winners of the state's $49K COVID vaccine sweepstakes,Alaska
386,Alaska officials detect case of COVID-19 strain first found in South Africa that's less affected by vaccines,Alaska
387,Providence Alaska says its staff must get COVID-19 vaccine or follow additional rules,Alaska
388,"In Alaska, COVID-19 case counts are rising again — and the pace of vaccination has plateaued",Alaska
389,Murkowski out of brief quarantine for suspected COVID-19,Alaska
390,Why Anchorage COVID-19 infections prompted military leaders to enact stronger measures than the city,Alaska
391,Federal Grant Will Connect All 4 Nelson Island Communities,Alaska
392,"Gov. Dunleavy tests positive for COVID-19, reports mild symptoms",Alaska
393,Two major Alaska health care providers say more than 98% of employees are meeting COVID-19 vaccine mandates,Alaska
394,Foo Fighters require proof of vaccination or negative COVID-19 test for entry to Alaska shows,Alaska
395,"Anchorage mayor says he won't require COVID-19 vaccines, pushing back against Biden mandate",Alaska
396,Anchorage Assembly rolls back COVID-19 gathering limits and business restrictions,Alaska
397,Help us tell the stories of the Alaskans we've lost to COVID-19,Alaska
398,Many Alaska hospitals have relaxed their COVID-19 visitor restrictions,Alaska
399,"As critics question CDC's booster decision, Alaska providers welcome added protection amid nation's worst COVID surge",Alaska
400,Alaska reports under 200 COVID-19 cases and 2 deaths Tuesday,Alaska
401,"COVID bills sent $1.7 billion to Alaska tribes, but distribution favored the smallest",Alaska
402,Alaska coronavirus Q&A: Answering parents' questions about vaccinating children,Alaska
403,An Alaska Railroad vaccine clinic honored a longtime engineer who died from COVID-19. A friend said it was a fitting tribute for a man who regretted not getting the shot.,Alaska
404,"COVID at a Glance for Tuesday, Nov. 30",Alaska
405,What to know about the omicron variant of the coronavirus,Alaska
406,"World races to contain new COVID-19 threat, the omicron variant",Alaska
407,"Conservative Alaska lawmakers hear from constituents about ivermectin, vaccine mandates, Fauci conspiracies",Alaska
408,"In Alaska Native villages and across communities of color, the enduring silence of grief",Alaska
409,Anchorage mayor speaks at conference of COVID vaccine skeptics,Alaska
410,Biden vaccine rule for health workers blocked in Alaska and 9 other states,Alaska
411,Why some researchers think the omicron variant could be the most infectious one yet,Alaska
412,Omicron 'an animal of its own',Alaska
413,The U.S. restricts travel from 8 countries as omicron variant spreads,Alaska
414,A Bristol Bay health exec fired for suggesting COVID conspiracy theory is now leading Ketchikan's tribal clinic,Alaska
415,Anchorage School District prepares to offer COVID vaccine to kids ages 5 and up as early as Wednesday,Alaska
416,"The omicron variant is cause for concern — but not panic, Biden says",Alaska
417,Japan confirms first case of new coronavirus variant,Alaska
418,COVID-19 cases in B.C. ICUs at low since August,Alaska
419,Russian coronavirus-denying monk given prison sentence,Alaska
420,"Alaska jobs up from prior year, trail October 2019 levels",Alaska
421,Coronavirus Q&A: How many of Alaska's cases involve people who are vaccinated? When can Alaskans expect booster shots?,Alaska
422,Sitka requires masks in city buildings as coronavirus infections spike,Alaska
423,"Anchorage, amid a coronavirus surge that's stressing hospitals, scales back testing hours",Alaska
424,Sitka grapples with spread of COVID-19 as one resident dies and Alaska sees almost 500 new infections,Alaska
425,Canada Bans Foreigners Who Have Traveled in Southern Africa,Alaska
426,"GOP lawmaker, banned from flying Alaska Airlines over mask mandate, tests positive for coronavirus",Alaska
427,Wave of coronavirus infections in Cordova shuts down seafood processor,Alaska
428,"Alaska reports 686 COVID-19 cases Thursday, and state confirms 5 recent deaths at Ketchikan Pioneer Home",Alaska
429,Coronavirus Q&A: What are the odds of winning $49K in Alaska's vaccine drawing? Should I get a booster shot?,Alaska
430,Alaska coronavirus Q&A: What to know about monoclonal antibody therapy,Alaska
431,3 Alaska Airlines employees die of COVID in a month as leadership moves toward vaccination mandate,Alaska
432,"Murkowski bemoans surge of covid cases in Alaska, decries Nazi references about mask mandate",Alaska
433,Anchorage school nurses are busier than ever as the coronavirus transforms their jobs,Alaska
434,Alaska sees sharp spike in coronavirus cases stemming from B.1.1.7 variant,Alaska
435,"The virus is surging in Alaska’s interior, straining a Fairbanks hospital.",Alaska
436,The Latest: 2nd hospital in Alaska begins rationing care,Alaska
437,"'Uncharted territory': Cheers, deep frustration as Alaska loses state COVID-19 emergency declaration",Alaska
438,"With reserve fund depleted from 2018 earthquake, Anchorage's credit rating drops",Alaska
439,'We're No Longer Safe': The Coronavirus Rages Through Alaska Native Villages,Alaska
440,Alaska to activate crisis standards of care as FDA authorizes Pfizer vaccine booster for some,Alaska
441,Alaska announces four more cases of more-contagious coronavirus strain first seen in Brazil,Alaska
442,Alaska's governor is quarantining after possible coronavirus exposure,Alaska
443,"Anchorage airport, hotels see tourism numbers rebound",Alaska
444,Coronavirus outbreak tied to Ketchikan wrestling tournament involves over 20 cases in 5 Southeast Alaska towns,Alaska
445,Anchorage conservative activist's COVID-19 treatment becomes flashpoint in battle over ivermectin,Alaska
446,Unscathed: These Alaska villages are reaching herd immunity — without a single case of COVID-19,Alaska
447,Bethel Alaska Cops Unwilling to Take Coronavirus Vaccines Threaten to Plunge Remote City Into Chaos,Alaska
448,"As COVID cases surge in Alaska, political strife escalates between Gov. Mike Dunleavy and his challengers",Alaska
449,Scientists team up to make Alaska a leader in the hunt for new COVID-19 strains,Alaska
450,"Breakthrough COVID cases are rising in Alaska. Here's why, and why vaccines are still 'amazing.'",Alaska
451,Contact Tracting,Alaska
452,"American, Alaska Airlines and JetBlue will require employee vaccinations : Coronavirus Updates",Alaska
453,Anchorage COVID-19 numbers are down. Now it's neighboring Mat-Su that has officials worried.,Alaska
454,Alaska officials detect case of COVID-19 strain first found in South Africa that's less affected by vaccines,Alaska
455,Anchorage Approves Mask Mandate After Heated Debate,Alaska
456,"Evolving COVID policies for state, Anchorage workforces leave public employees anxious",Alaska
457,COVID-19 threatened Alaska’s fishermen. Here's how they persevered.,Alaska
458,COVID-19 variant first detected in UK has been found in Alaska,Alaska
459,"Anchorage's response to homelessness has seen some success, but there's more to do, says exiting CSS director",Alaska
460,A year in: Alaskans recount the moment they knew the coronavirus would change everything,Alaska
461,Alaska announces weekly $49000 lottery to encourage COVID-19 vaccination,Alaska
462,Alaska’s Remote Villages Race Against Time and History,Alaska
463,"In a Fairbanks lab, Alaska scientists search for the new, more contagious coronavirus strain",Alaska
464,Alaska mayor promotes debunked treatment for COVID-19,Alaska
465,Hooper Bay experiences Yukon-Kuskokwim region's largest COVID-19 outbreak in months,Alaska
466,Alaska Gov. Dunleavy quarantines at home after close contact with someone who tested positive for coronavirus,Alaska
467,Scientists say Alaska has recorded 10 cases of coronavirus strain first found in California,Alaska
468,Division of Public Assistance,Alaska
469,"She got COVID-19, got vaccinated - and then got COVID again",Alaska
470,Dunleavy Announces COVID-19 Vaccine Available to All Alaskans – Mike Dunleavy,Alaska
471,Alaska ends coronavirus state of emergency for second time – Ballotpedia News,Alaska
472,Help us tell the stories of the Alaskans we've lost to COVID-19,Alaska
473,'Numerous' people test positive for COVID After Alaska Outdoor Council event attended by Dunleavy and Cronk,Alaska
474,Coronavirus tally: Global cases of COVID-19 near 226 million and Alaska is latest state to ration care,Alaska
475,"As coronavirus recedes, colds and common viruses are back - especially among children",Alaska
476,Delta variant of the coronavirus could dominate in U.S. within weeks,Alaska
477,Realities diverge after Anchorage conservative activist dies from COVID,Alaska
478,'The most difficult year': How the coronavirus pandemic changed one Anchorage city block,Alaska
479,Alaska tribal groups race to spend COVID-19 relief money | TheHill,Alaska
480,Alaskan Woman Spends Last Months Of Pregnancy In Isolation To Prevent COVID-19 Spread,Alaska
481,US High Court says COVID aid goes to Alaska Native corporations,Alaska
482,Rare US case of highly contagious COVID-19 variant from Brazil identified in Alaska,Alaska
483,Two major Alaska health care providers say more than 98% of employees are meeting COVID-19 vaccine mandates,Alaska
484,Coronavirus cases detected at Alaska seafood plant owned by Seattle-based Trident Seafoods,Alaska
485,"Gov. Dunleavy tests positive for COVID-19, reports mild symptoms",Alaska
486,"Anchorage mayor doubles down on opposition to public health measures, prepares for 'more combative' Assembly",Alaska
487,New COVID case numbers on Alaska's Panhandle lead state and country,Alaska
488,"Newscast - Wednesday, Nov. 30, 2021",Alaska
489,Alaska's busy COVID-19 hotline was voicemail only — and maxed out. Now a person answers each call.,Alaska
490,Fully vaccinated passenger tests positive for COVID-19 on Celebrity cruise to Alaska,Alaska
491,How and when Alaska health officials say you should use an at-home COVID-19 test,Alaska
492,'I've lost who I am': An Anchorage teacher's coronavirus infection affected her brain. Now she's having to relearn basic living.,Alaska
493,Coronavirus Today: What Alaska can teach us about vaccination,Alaska
494,"Alaska governor shares vaccine with B.C. town, hopes to open border",Alaska
495,A pandemic hit: Anchorage pinata maker expands with coronavirus-shaped pinatas,Alaska
496,Coronavirus Briefing: What Happened Today,Alaska
497,Anchorage Mayor Bronson vetoes nearly all Assembly changes to the 2022 city budget,Alaska
498,Widely known Alaska brand mandates COVID-19 vaccine for employees,Alaska
499,Alaska telehealth bill would ban COVID-19 vaccine requirements,Alaska
500,Alaska COVID-19 case counts and hospitalizations continue to drop as health officials watch global emergence of omicron variant,Alaska
501,"COVID bills sent $1.7 billion to Alaska tribes, but distribution favored the smallest",Alaska
502,Alaska's top doctor shares tips for avoiding COVID spread at holiday gatherings,Alaska
503,Canadian border relaxes COVID testing rules for residents returning from short trips to the U.S.,Alaska
504,"COVID-19 DATA SUMMARY – Nov. 30, 2021",Alaska
505,An Alaska Railroad vaccine clinic honored a longtime engineer who died from COVID-19. A friend said it was a fitting tribute for a man who regretted not getting the shot.,Alaska
